timestamp	context_type	group_type	algorithm	aggregation_method	@k	precision	recall	ndcg	
2022-06-18 01:03:24.637699	none	party_0	coclustering	maj	20	0.2	0.9166666666666667	0.153198540309655	
2022-06-18 01:03:24.637739	none	party_0	coclustering	maj	25	ukn	ukn	ukn	
2022-06-18 01:03:24.637775	none	party_0	coclustering	maj	30	ukn	ukn	ukn	
2022-06-18 01:03:24.637810	none	party_0	coclustering	maj	35	ukn	ukn	ukn	
2022-06-18 01:03:24.637845	none	party_0	coclustering	maj	40	ukn	ukn	ukn	
2022-06-18 01:03:24.637879	none	party_0	coclustering	maj	45	ukn	ukn	ukn	
2022-06-18 01:03:24.637915	none	party_0	coclustering	maj	50	ukn	ukn	ukn	
2022-06-18 01:03:24.637949	none	party_0	coclustering	maj	55	ukn	ukn	ukn	
2022-06-18 01:03:24.637982	none	party_0	coclustering	maj	60	ukn	ukn	ukn	
2022-06-18 01:03:24.638014	none	party_0	coclustering	maj	65	ukn	ukn	ukn	
2022-06-18 01:03:24.638046	none	party_0	coclustering	maj	70	ukn	ukn	ukn	
2022-06-18 01:03:24.638078	none	party_0	coclustering	maj	75	ukn	ukn	ukn	
2022-06-18 01:03:24.638112	none	party_0	coclustering	maj	80	ukn	ukn	ukn	
2022-06-18 01:03:24.638167	none	party_0	coclustering	maj	85	ukn	ukn	ukn	
2022-06-18 01:03:24.638209	none	party_0	coclustering	maj	90	ukn	ukn	ukn	
2022-06-18 01:03:24.638244	none	party_0	coclustering	maj	95	ukn	ukn	ukn	
2022-06-18 01:03:24.638280	none	party_0	coclustering	maj	100	ukn	ukn	err	
2022-06-18 01:03:24.710429	none	party_0	coclustering	mpl	5	0.30000000000000004	0.3333333333333333	0.22675686952071417	
2022-06-18 01:03:24.710577	none	party_0	coclustering	mpl	10	0.25	0.5	0.1866570808155954	
2022-06-18 01:03:24.710651	none	party_0	coclustering	mpl	15	0.23333333333333334	0.75	0.16959824597814704	
2022-06-18 01:03:24.710721	none	party_0	coclustering	mpl	20	0.2	0.9166666666666667	0.15132170859625715	
2022-06-18 01:03:24.710786	none	party_0	coclustering	mpl	25	ukn	ukn	ukn	
2022-06-18 01:03:24.710846	none	party_0	coclustering	mpl	30	ukn	ukn	ukn	
2022-06-18 01:03:24.710900	none	party_0	coclustering	mpl	35	ukn	ukn	ukn	
2022-06-18 01:03:24.710955	none	party_0	coclustering	mpl	40	ukn	ukn	ukn	
2022-06-18 01:03:24.711010	none	party_0	coclustering	mpl	45	ukn	ukn	ukn	
2022-06-18 01:03:24.711064	none	party_0	coclustering	mpl	50	ukn	ukn	ukn	
2022-06-18 01:03:24.711116	none	party_0	coclustering	mpl	55	ukn	ukn	ukn	
2022-06-18 01:03:24.711178	none	party_0	coclustering	mpl	60	ukn	ukn	ukn	
2022-06-18 01:03:24.711236	none	party_0	coclustering	mpl	65	ukn	ukn	ukn	
2022-06-18 01:03:24.711303	none	party_0	coclustering	mpl	70	ukn	ukn	ukn	
2022-06-18 01:03:24.711359	none	party_0	coclustering	mpl	75	ukn	ukn	ukn	
2022-06-18 01:03:24.711412	none	party_0	coclustering	mpl	80	ukn	ukn	ukn	
2022-06-18 01:03:24.711469	none	party_0	coclustering	mpl	85	ukn	ukn	ukn	
2022-06-18 01:03:24.711524	none	party_0	coclustering	mpl	90	ukn	ukn	ukn	
2022-06-18 01:03:24.711579	none	party_0	coclustering	mpl	95	ukn	ukn	ukn	
2022-06-18 01:03:24.711634	none	party_0	coclustering	mpl	100	ukn	ukn	err	
2022-06-18 01:03:24.776098	none	party_0	coclustering	mul	5	0.4	0.41666666666666663	0.28807158879726	
2022-06-18 01:03:24.776228	none	party_0	coclustering	mul	10	0.25	0.5	0.2267709354906147	
2022-06-18 01:03:24.776294	none	party_0	coclustering	mul	15	0.23333333333333334	0.75	0.19250163679459942	
2022-06-18 01:03:24.776366	none	party_0	coclustering	mul	20	0.2	0.9166666666666667	0.1667716211734942	
2022-06-18 01:03:24.776431	none	party_0	coclustering	mul	25	ukn	ukn	ukn	
2022-06-18 01:03:24.776490	none	party_0	coclustering	mul	30	ukn	ukn	ukn	
2022-06-18 01:03:24.776549	none	party_0	coclustering	mul	35	ukn	ukn	ukn	
2022-06-18 01:03:24.776608	none	party_0	coclustering	mul	40	ukn	ukn	ukn	
2022-06-18 01:03:24.776665	none	party_0	coclustering	mul	45	ukn	ukn	ukn	
2022-06-18 01:03:24.776722	none	party_0	coclustering	mul	50	ukn	ukn	ukn	
2022-06-18 01:03:24.776779	none	party_0	coclustering	mul	55	ukn	ukn	ukn	
2022-06-18 01:03:24.776837	none	party_0	coclustering	mul	60	ukn	ukn	ukn	
2022-06-18 01:03:24.776895	none	party_0	coclustering	mul	65	ukn	ukn	ukn	
2022-06-18 01:03:24.776951	none	party_0	coclustering	mul	70	ukn	ukn	ukn	
2022-06-18 01:03:24.777008	none	party_0	coclustering	mul	75	ukn	ukn	ukn	
2022-06-18 01:03:24.777076	none	party_0	coclustering	mul	80	ukn	ukn	ukn	
2022-06-18 01:03:24.777136	none	party_0	coclustering	mul	85	ukn	ukn	ukn	
2022-06-18 01:03:24.777193	none	party_0	coclustering	mul	90	ukn	ukn	ukn	
2022-06-18 01:03:24.777247	none	party_0	coclustering	mul	95	ukn	ukn	ukn	
2022-06-18 01:03:24.777302	none	party_0	coclustering	mul	100	ukn	ukn	err	
2022-06-18 01:03:24.901505	none	random_0	svd	avg	5	0.35	0.5416666666666666	0.2732839194346878	
2022-06-18 01:03:24.901659	none	random_0	svd	avg	10	0.275	0.7083333333333334	0.2170708774169135	
2022-06-18 01:03:24.901741	none	random_0	svd	avg	15	0.21666666666666667	0.8333333333333333	0.1819789274923307	
2022-06-18 01:03:24.901810	none	random_0	svd	avg	20	0.175	0.9166666666666666	0.155119021265831	
2022-06-18 01:03:24.901874	none	random_0	svd	avg	25	ukn	ukn	ukn	
2022-06-18 01:03:24.901933	none	random_0	svd	avg	30	ukn	ukn	ukn	
2022-06-18 01:03:24.901991	none	random_0	svd	avg	35	ukn	ukn	ukn	
2022-06-18 01:03:24.902049	none	random_0	svd	avg	40	ukn	ukn	ukn	
2022-06-18 01:03:24.902107	none	random_0	svd	avg	45	ukn	ukn	ukn	
2022-06-18 01:03:24.902164	none	random_0	svd	avg	50	ukn	ukn	ukn	
2022-06-18 01:03:24.902222	none	random_0	svd	avg	55	ukn	ukn	ukn	
2022-06-18 01:03:24.902279	none	random_0	svd	avg	60	ukn	ukn	ukn	
2022-06-18 01:03:24.902335	none	random_0	svd	avg	65	ukn	ukn	ukn	
2022-06-18 01:03:24.902393	none	random_0	svd	avg	70	ukn	ukn	ukn	
2022-06-18 01:03:24.902450	none	random_0	svd	avg	75	ukn	ukn	ukn	
2022-06-18 01:03:24.902508	none	random_0	svd	avg	80	ukn	ukn	ukn	
2022-06-18 01:03:24.902565	none	random_0	svd	avg	85	ukn	ukn	ukn	
2022-06-18 01:03:24.902606	none	random_0	svd	avg	90	ukn	ukn	ukn	
2022-06-18 01:03:24.902640	none	random_0	svd	avg	95	ukn	ukn	ukn	
2022-06-18 01:03:24.902673	none	random_0	svd	avg	100	ukn	ukn	err	
2022-06-18 01:03:25.013361	none	random_0	svd	add	5	0.35	0.5416666666666666	0.2732839194346878	
2022-06-18 01:03:25.013499	none	random_0	svd	add	10	0.275	0.7083333333333334	0.2170708774169135	
2022-06-18 01:03:25.013582	none	random_0	svd	add	15	0.21666666666666667	0.8333333333333333	0.1819789274923307	
2022-06-18 01:03:25.013646	none	random_0	svd	add	20	0.175	0.9166666666666666	0.155119021265831	
2022-06-18 01:03:25.013723	none	random_0	svd	add	25	ukn	ukn	ukn	
2022-06-18 01:03:25.013795	none	random_0	svd	add	30	ukn	ukn	ukn	
2022-06-18 01:03:25.013848	none	random_0	svd	add	35	ukn	ukn	ukn	
2022-06-18 01:03:25.013943	none	random_0	svd	add	40	ukn	ukn	ukn	
2022-06-18 01:03:25.014015	none	random_0	svd	add	45	ukn	ukn	ukn	
2022-06-18 01:03:25.014053	none	random_0	svd	add	50	ukn	ukn	ukn	
2022-06-18 01:03:25.014090	none	random_0	svd	add	55	ukn	ukn	ukn	
2022-06-18 01:03:25.014141	none	random_0	svd	add	60	ukn	ukn	ukn	
2022-06-18 01:03:25.014177	none	random_0	svd	add	65	ukn	ukn	ukn	
2022-06-18 01:03:25.014213	none	random_0	svd	add	70	ukn	ukn	ukn	
2022-06-18 01:03:25.014249	none	random_0	svd	add	75	ukn	ukn	ukn	
2022-06-18 01:03:25.014284	none	random_0	svd	add	80	ukn	ukn	ukn	
2022-06-18 01:03:25.014319	none	random_0	svd	add	85	ukn	ukn	ukn	
2022-06-18 01:03:25.014355	none	random_0	svd	add	90	ukn	ukn	ukn	
2022-06-18 01:03:25.014390	none	random_0	svd	add	95	ukn	ukn	ukn	
2022-06-18 01:03:25.014427	none	random_0	svd	add	100	ukn	ukn	err	
2022-06-18 01:03:25.132953	none	random_0	svd	app	5	0.15000000000000002	0.16666666666666666	0.14403579439863	
2022-06-18 01:03:25.133118	none	random_0	svd	app	10	0.15	0.5	0.11129575993213087	
2022-06-18 01:03:25.133183	none	random_0	svd	app	15	0.18333333333333335	0.75	0.10799717949100689	
2022-06-18 01:03:25.133251	none	random_0	svd	app	20	0.1625	0.875	0.09997392774325685	
2022-06-18 01:03:25.133324	none	random_0	svd	app	25	ukn	ukn	ukn	
2022-06-18 01:03:25.133380	none	random_0	svd	app	30	ukn	ukn	ukn	
2022-06-18 01:03:25.133434	none	random_0	svd	app	35	ukn	ukn	ukn	
2022-06-18 01:03:25.133509	none	random_0	svd	app	40	ukn	ukn	ukn	
2022-06-18 01:03:25.133567	none	random_0	svd	app	45	ukn	ukn	ukn	
2022-06-18 01:03:25.133662	none	random_0	svd	app	50	ukn	ukn	ukn	
2022-06-18 01:03:25.133700	none	random_0	svd	app	55	ukn	ukn	ukn	
2022-06-18 01:03:25.133738	none	random_0	svd	app	60	ukn	ukn	ukn	
2022-06-18 01:03:25.133776	none	random_0	svd	app	65	ukn	ukn	ukn	
2022-06-18 01:03:25.133813	none	random_0	svd	app	70	ukn	ukn	ukn	
2022-06-18 01:03:25.133865	none	random_0	svd	app	75	ukn	ukn	ukn	
2022-06-18 01:03:25.133900	none	random_0	svd	app	80	ukn	ukn	ukn	
2022-06-18 01:03:25.133935	none	random_0	svd	app	85	ukn	ukn	ukn	
2022-06-18 01:03:25.133971	none	random_0	svd	app	90	ukn	ukn	ukn	
2022-06-18 01:03:25.134006	none	random_0	svd	app	95	ukn	ukn	ukn	
2022-06-18 01:03:25.134042	none	random_0	svd	app	100	ukn	ukn	err	
2022-06-18 01:03:25.244310	none	random_0	svd	avm	5	0.35	0.5416666666666666	0.2732839194346878	
2022-06-18 01:03:25.244452	none	random_0	svd	avm	10	0.275	0.7083333333333334	0.2170708774169135	
2022-06-18 01:03:25.244518	none	random_0	svd	avm	15	0.23333333333333334	0.875	0.1819789274923307	
2022-06-18 01:03:25.244606	none	random_0	svd	avm	20	0.1875	0.9583333333333334	0.1570258883976257	
2022-06-18 01:03:25.244656	none	random_0	svd	avm	25	ukn	ukn	ukn	
2022-06-18 01:03:25.244716	none	random_0	svd	avm	30	ukn	ukn	ukn	
2022-06-18 01:03:25.244761	none	random_0	svd	avm	35	ukn	ukn	ukn	
2022-06-18 01:03:25.244826	none	random_0	svd	avm	40	ukn	ukn	ukn	
2022-06-18 01:03:25.244872	none	random_0	svd	avm	45	ukn	ukn	ukn	
2022-06-18 01:03:25.244905	none	random_0	svd	avm	50	ukn	ukn	ukn	
2022-06-18 01:03:25.244937	none	random_0	svd	avm	55	ukn	ukn	ukn	
2022-06-18 01:03:25.244970	none	random_0	svd	avm	60	ukn	ukn	ukn	
2022-06-18 01:03:25.245002	none	random_0	svd	avm	65	ukn	ukn	ukn	
2022-06-18 01:03:25.245035	none	random_0	svd	avm	70	ukn	ukn	ukn	
2022-06-18 01:03:25.245118	none	random_0	svd	avm	75	ukn	ukn	ukn	
2022-06-18 01:03:25.245152	none	random_0	svd	avm	80	ukn	ukn	ukn	
2022-06-18 01:03:25.245184	none	random_0	svd	avm	85	ukn	ukn	ukn	
2022-06-18 01:03:25.245216	none	random_0	svd	avm	90	ukn	ukn	ukn	
2022-06-18 01:03:25.245248	none	random_0	svd	avm	95	ukn	ukn	ukn	
2022-06-18 01:03:25.245280	none	random_0	svd	avm	100	ukn	ukn	err	
2022-06-18 01:03:25.360213	none	random_0	svd	lms	5	0.4	0.33333333333333337	0.30394127907296076	
2022-06-18 01:03:25.360350	none	random_0	svd	lms	10	0.25	0.6666666666666667	0.22832245752819447	
2022-06-18 01:03:25.360419	none	random_0	svd	lms	15	0.21666666666666667	0.8333333333333333	0.18461558778364773	
2022-06-18 01:03:25.360514	none	random_0	svd	lms	20	0.175	0.9166666666666666	0.1568144067138218	
2022-06-18 01:03:25.360617	none	random_0	svd	lms	25	ukn	ukn	ukn	
2022-06-18 01:03:25.360691	none	random_0	svd	lms	30	ukn	ukn	ukn	
2022-06-18 01:03:25.360762	none	random_0	svd	lms	35	ukn	ukn	ukn	
2022-06-18 01:03:25.360831	none	random_0	svd	lms	40	ukn	ukn	ukn	
2022-06-18 01:03:25.360879	none	random_0	svd	lms	45	ukn	ukn	ukn	
2022-06-18 01:03:25.360927	none	random_0	svd	lms	50	ukn	ukn	ukn	
2022-06-18 01:03:25.360959	none	random_0	svd	lms	55	ukn	ukn	ukn	
2022-06-18 01:03:25.360992	none	random_0	svd	lms	60	ukn	ukn	ukn	
2022-06-18 01:03:25.361024	none	random_0	svd	lms	65	ukn	ukn	ukn	
2022-06-18 01:03:25.361105	none	random_0	svd	lms	70	ukn	ukn	ukn	
2022-06-18 01:03:25.361160	none	random_0	svd	lms	75	ukn	ukn	ukn	
2022-06-18 01:03:25.361191	none	random_0	svd	lms	80	ukn	ukn	ukn	
2022-06-18 01:03:25.361222	none	random_0	svd	lms	85	ukn	ukn	ukn	
2022-06-18 01:03:25.361253	none	random_0	svd	lms	90	ukn	ukn	ukn	
2022-06-18 01:03:25.361284	none	random_0	svd	lms	95	ukn	ukn	ukn	
2022-06-18 01:03:25.361316	none	random_0	svd	lms	100	ukn	ukn	err	
2022-06-18 01:03:25.481714	none	random_0	svd	maj	5	0.15000000000000002	0.16666666666666666	0.14403579439863	
2022-06-18 01:03:25.481848	none	random_0	svd	maj	10	0.15	0.5	0.11129575993213087	
2022-06-18 01:03:25.481936	none	random_0	svd	maj	15	0.2	0.7916666666666666	0.10799717949100689	
2022-06-18 01:03:25.482038	none	random_0	svd	maj	20	0.175	0.9166666666666666	0.10181651261844228	
2022-06-18 01:03:25.482130	none	random_0	svd	maj	25	ukn	ukn	ukn	
2022-06-18 01:03:25.482185	none	random_0	svd	maj	30	ukn	ukn	ukn	
2022-06-18 01:03:25.482276	none	random_0	svd	maj	35	ukn	ukn	ukn	
2022-06-18 01:03:25.482331	none	random_0	svd	maj	40	ukn	ukn	ukn	
2022-06-18 01:03:25.482396	none	random_0	svd	maj	45	ukn	ukn	ukn	
2022-06-18 01:03:25.482465	none	random_0	svd	maj	50	ukn	ukn	ukn	
2022-06-18 01:03:25.482535	none	random_0	svd	maj	55	ukn	ukn	ukn	
2022-06-18 01:03:25.482568	none	random_0	svd	maj	60	ukn	ukn	ukn	
2022-06-18 01:03:25.482616	none	random_0	svd	maj	65	ukn	ukn	ukn	
2022-06-18 01:03:25.482648	none	random_0	svd	maj	70	ukn	ukn	ukn	
2022-06-18 01:03:25.482696	none	random_0	svd	maj	75	ukn	ukn	ukn	
2022-06-18 01:03:25.482745	none	random_0	svd	maj	80	ukn	ukn	ukn	
2022-06-18 01:03:25.482776	none	random_0	svd	maj	85	ukn	ukn	ukn	
2022-06-18 01:03:25.482808	none	random_0	svd	maj	90	ukn	ukn	ukn	
2022-06-18 01:03:25.482839	none	random_0	svd	maj	95	ukn	ukn	ukn	
2022-06-18 01:03:25.482871	none	random_0	svd	maj	100	ukn	ukn	err	
2022-06-18 01:03:25.587583	none	random_0	svd	mpl	5	0.35	0.3333333333333333	0.31779016664095816	
2022-06-18 01:03:25.587713	none	random_0	svd	mpl	10	0.275	0.7083333333333334	0.24458676106538385	
2022-06-18 01:03:25.587797	none	random_0	svd	mpl	15	0.21666666666666667	0.8333333333333334	0.19857174339283754	
2022-06-18 01:03:25.587884	none	random_0	svd	mpl	20	0.1875	0.9583333333333334	0.16867610408547773	
2022-06-18 01:03:25.587921	none	random_0	svd	mpl	25	ukn	ukn	ukn	
2022-06-18 01:03:25.588002	none	random_0	svd	mpl	30	ukn	ukn	ukn	
2022-06-18 01:03:25.588071	none	random_0	svd	mpl	35	ukn	ukn	ukn	
2022-06-18 01:03:25.588136	none	random_0	svd	mpl	40	ukn	ukn	ukn	
2022-06-18 01:03:25.588200	none	random_0	svd	mpl	45	ukn	ukn	ukn	
2022-06-18 01:03:25.588235	none	random_0	svd	mpl	50	ukn	ukn	ukn	
2022-06-18 01:03:25.588300	none	random_0	svd	mpl	55	ukn	ukn	ukn	
2022-06-18 01:03:25.588335	none	random_0	svd	mpl	60	ukn	ukn	ukn	
2022-06-18 01:03:25.588368	none	random_0	svd	mpl	65	ukn	ukn	ukn	
2022-06-18 01:03:25.588416	none	random_0	svd	mpl	70	ukn	ukn	ukn	
2022-06-18 01:03:25.588448	none	random_0	svd	mpl	75	ukn	ukn	ukn	
2022-06-18 01:03:25.588480	none	random_0	svd	mpl	80	ukn	ukn	ukn	
2022-06-18 01:03:25.588513	none	random_0	svd	mpl	85	ukn	ukn	ukn	
2022-06-18 01:03:25.588545	none	random_0	svd	mpl	90	ukn	ukn	ukn	
2022-06-18 01:03:25.588577	none	random_0	svd	mpl	95	ukn	ukn	ukn	
2022-06-18 01:03:25.588609	none	random_0	svd	mpl	100	ukn	ukn	err	
2022-06-18 01:03:25.711239	none	random_0	svd	mul	5	0.35	0.5416666666666666	0.2732839194346878	
2022-06-18 01:03:25.711378	none	random_0	svd	mul	10	0.275	0.7083333333333334	0.2170708774169135	
2022-06-18 01:03:25.711502	none	random_0	svd	mul	15	0.21666666666666667	0.8333333333333333	0.1819789274923307	
2022-06-18 01:03:25.711618	none	random_0	svd	mul	20	0.175	0.9166666666666666	0.155119021265831	
2022-06-18 01:03:25.711709	none	random_0	svd	mul	25	ukn	ukn	ukn	
2022-06-18 01:03:25.711760	none	random_0	svd	mul	30	ukn	ukn	ukn	
2022-06-18 01:03:25.711831	none	random_0	svd	mul	35	ukn	ukn	ukn	
2022-06-18 01:03:25.711907	none	random_0	svd	mul	40	ukn	ukn	ukn	
2022-06-18 01:03:25.711941	none	random_0	svd	mul	45	ukn	ukn	ukn	
2022-06-18 01:03:25.711973	none	random_0	svd	mul	50	ukn	ukn	ukn	
2022-06-18 01:03:25.712005	none	random_0	svd	mul	55	ukn	ukn	ukn	
2022-06-18 01:03:25.712036	none	random_0	svd	mul	60	ukn	ukn	ukn	
2022-06-18 01:03:25.712068	none	random_0	svd	mul	65	ukn	ukn	ukn	
2022-06-18 01:03:25.712100	none	random_0	svd	mul	70	ukn	ukn	ukn	
2022-06-18 01:03:25.712131	none	random_0	svd	mul	75	ukn	ukn	ukn	
2022-06-18 01:03:25.712162	none	random_0	svd	mul	80	ukn	ukn	ukn	
2022-06-18 01:03:25.712194	none	random_0	svd	mul	85	ukn	ukn	ukn	
2022-06-18 01:03:25.712225	none	random_0	svd	mul	90	ukn	ukn	ukn	
2022-06-18 01:03:25.712256	none	random_0	svd	mul	95	ukn	ukn	ukn	
2022-06-18 01:03:25.712288	none	random_0	svd	mul	100	ukn	ukn	err	
2022-06-18 01:03:25.768816	none	chill_0	svd	avg	5	0.5	0.8333333333333333	0.40600499455677197	
2022-06-18 01:03:25.768987	none	chill_0	svd	avg	10	0.3	0.9166666666666667	0.30709985862542455	
2022-06-18 01:03:25.769073	none	chill_0	svd	avg	15	0.23333333333333334	1.0	0.23943235953262915	
2022-06-18 01:03:25.769196	none	chill_0	svd	avg	20	0.175	1.0	0.19906649320191255	
2022-06-18 01:03:25.769250	none	chill_0	svd	avg	25	ukn	ukn	ukn	
2022-06-18 01:03:25.769299	none	chill_0	svd	avg	30	ukn	ukn	ukn	
2022-06-18 01:03:25.769365	none	chill_0	svd	avg	35	ukn	ukn	ukn	
2022-06-18 01:03:25.769458	none	chill_0	svd	avg	40	ukn	ukn	ukn	
2022-06-18 01:03:25.769501	none	chill_0	svd	avg	45	ukn	ukn	ukn	
2022-06-18 01:03:25.769543	none	chill_0	svd	avg	50	ukn	ukn	ukn	
2022-06-18 01:03:25.769587	none	chill_0	svd	avg	55	ukn	ukn	ukn	
2022-06-18 01:03:25.769629	none	chill_0	svd	avg	60	ukn	ukn	ukn	
2022-06-18 01:03:25.769672	none	chill_0	svd	avg	65	ukn	ukn	ukn	
2022-06-18 01:03:25.769715	none	chill_0	svd	avg	70	ukn	ukn	ukn	
2022-06-18 01:03:25.769758	none	chill_0	svd	avg	75	ukn	ukn	ukn	
2022-06-18 01:03:25.769800	none	chill_0	svd	avg	80	ukn	ukn	ukn	
2022-06-18 01:03:25.769843	none	chill_0	svd	avg	85	ukn	ukn	ukn	
2022-06-18 01:03:25.769885	none	chill_0	svd	avg	90	ukn	ukn	ukn	
2022-06-18 01:03:25.769927	none	chill_0	svd	avg	95	ukn	ukn	ukn	
2022-06-18 01:03:25.769970	none	chill_0	svd	avg	100	ukn	ukn	err	
2022-06-18 01:03:25.831014	none	chill_0	svd	add	5	0.5	0.8333333333333333	0.40600499455677197	
2022-06-18 01:03:25.831215	none	chill_0	svd	add	10	0.3	0.9166666666666667	0.30709985862542455	
2022-06-18 01:03:25.831303	none	chill_0	svd	add	15	0.23333333333333334	1.0	0.23943235953262915	
2022-06-18 01:03:25.831364	none	chill_0	svd	add	20	0.175	1.0	0.19906649320191255	
2022-06-18 01:03:25.831416	none	chill_0	svd	add	25	ukn	ukn	ukn	
2022-06-18 01:03:25.831471	none	chill_0	svd	add	30	ukn	ukn	ukn	
2022-06-18 01:03:25.831520	none	chill_0	svd	add	35	ukn	ukn	ukn	
2022-06-18 01:03:25.831579	none	chill_0	svd	add	40	ukn	ukn	ukn	
2022-06-18 01:03:25.831624	none	chill_0	svd	add	45	ukn	ukn	ukn	
2022-06-18 01:03:25.831668	none	chill_0	svd	add	50	ukn	ukn	ukn	
2022-06-18 01:03:25.831712	none	chill_0	svd	add	55	ukn	ukn	ukn	
2022-06-18 01:03:25.831756	none	chill_0	svd	add	60	ukn	ukn	ukn	
2022-06-18 01:03:25.831800	none	chill_0	svd	add	65	ukn	ukn	ukn	
2022-06-18 01:03:25.831845	none	chill_0	svd	add	70	ukn	ukn	ukn	
2022-06-18 01:03:25.831889	none	chill_0	svd	add	75	ukn	ukn	ukn	
2022-06-18 01:03:25.831945	none	chill_0	svd	add	80	ukn	ukn	ukn	
2022-06-18 01:03:25.832003	none	chill_0	svd	add	85	ukn	ukn	ukn	
2022-06-18 01:03:25.832061	none	chill_0	svd	add	90	ukn	ukn	ukn	
2022-06-18 01:03:25.832106	none	chill_0	svd	add	95	ukn	ukn	ukn	
2022-06-18 01:03:25.832152	none	chill_0	svd	add	100	ukn	ukn	err	
2022-06-18 01:03:25.894901	none	chill_0	svd	app	5	0.2	0.16666666666666666	0.1295753387251444	
2022-06-18 01:03:25.895042	none	chill_0	svd	app	10	0.2	0.75	0.10165545614980712	
2022-06-18 01:03:25.895120	none	chill_0	svd	app	15	0.19999999999999998	0.9166666666666667	0.10097030632468018	
2022-06-18 01:03:25.895182	none	chill_0	svd	app	20	0.175	1.0	0.09439887374489044	
2022-06-18 01:03:25.895235	none	chill_0	svd	app	25	ukn	ukn	ukn	
2022-06-18 01:03:25.895291	none	chill_0	svd	app	30	ukn	ukn	ukn	
2022-06-18 01:03:25.895340	none	chill_0	svd	app	35	ukn	ukn	ukn	
2022-06-18 01:03:25.895388	none	chill_0	svd	app	40	ukn	ukn	ukn	
2022-06-18 01:03:25.895435	none	chill_0	svd	app	45	ukn	ukn	ukn	
2022-06-18 01:03:25.895484	none	chill_0	svd	app	50	ukn	ukn	ukn	
2022-06-18 01:03:25.895534	none	chill_0	svd	app	55	ukn	ukn	ukn	
2022-06-18 01:03:25.895585	none	chill_0	svd	app	60	ukn	ukn	ukn	
2022-06-18 01:03:25.895635	none	chill_0	svd	app	65	ukn	ukn	ukn	
2022-06-18 01:03:25.895684	none	chill_0	svd	app	70	ukn	ukn	ukn	
2022-06-18 01:03:25.895733	none	chill_0	svd	app	75	ukn	ukn	ukn	
2022-06-18 01:03:25.895781	none	chill_0	svd	app	80	ukn	ukn	ukn	
2022-06-18 01:03:25.895830	none	chill_0	svd	app	85	ukn	ukn	ukn	
2022-06-18 01:03:25.895879	none	chill_0	svd	app	90	ukn	ukn	ukn	
2022-06-18 01:03:25.895928	none	chill_0	svd	app	95	ukn	ukn	ukn	
2022-06-18 01:03:25.895974	none	chill_0	svd	app	100	ukn	ukn	err	
2022-06-18 01:03:25.960892	none	chill_0	svd	avm	5	0.5	0.8333333333333333	0.40600499455677197	
2022-06-18 01:03:25.961026	none	chill_0	svd	avm	10	0.3	0.9166666666666667	0.30709985862542455	
2022-06-18 01:03:25.961109	none	chill_0	svd	avm	15	0.19999999999999998	0.9166666666666667	0.23943235953262915	
2022-06-18 01:03:25.961176	none	chill_0	svd	avm	20	0.175	1.0	0.198989811518687	
2022-06-18 01:03:25.961236	none	chill_0	svd	avm	25	ukn	ukn	ukn	
2022-06-18 01:03:25.961293	none	chill_0	svd	avm	30	ukn	ukn	ukn	
2022-06-18 01:03:25.961350	none	chill_0	svd	avm	35	ukn	ukn	ukn	
2022-06-18 01:03:25.961412	none	chill_0	svd	avm	40	ukn	ukn	ukn	
2022-06-18 01:03:25.961470	none	chill_0	svd	avm	45	ukn	ukn	ukn	
2022-06-18 01:03:25.961524	none	chill_0	svd	avm	50	ukn	ukn	ukn	
2022-06-18 01:03:25.961579	none	chill_0	svd	avm	55	ukn	ukn	ukn	
2022-06-18 01:03:25.961631	none	chill_0	svd	avm	60	ukn	ukn	ukn	
2022-06-18 01:03:25.961681	none	chill_0	svd	avm	65	ukn	ukn	ukn	
2022-06-18 01:03:25.961736	none	chill_0	svd	avm	70	ukn	ukn	ukn	
2022-06-18 01:03:25.961790	none	chill_0	svd	avm	75	ukn	ukn	ukn	
2022-06-18 01:03:25.961844	none	chill_0	svd	avm	80	ukn	ukn	ukn	
2022-06-18 01:03:25.961898	none	chill_0	svd	avm	85	ukn	ukn	ukn	
2022-06-18 01:03:25.961952	none	chill_0	svd	avm	90	ukn	ukn	ukn	
2022-06-18 01:03:25.962005	none	chill_0	svd	avm	95	ukn	ukn	ukn	
2022-06-18 01:03:25.962060	none	chill_0	svd	avm	100	ukn	ukn	err	
2022-06-18 01:03:26.023274	none	chill_0	svd	lms	5	0.5	0.4166666666666667	0.39905909438471926	
2022-06-18 01:03:26.023423	none	chill_0	svd	lms	10	0.3	0.9166666666666667	0.3007626058822542	
2022-06-18 01:03:26.023499	none	chill_0	svd	lms	15	0.23333333333333334	1.0	0.24139137916865755	
2022-06-18 01:03:26.023564	none	chill_0	svd	lms	20	0.175	1.0	0.19944087323771278	
2022-06-18 01:03:26.023626	none	chill_0	svd	lms	25	ukn	ukn	ukn	
2022-06-18 01:03:26.023684	none	chill_0	svd	lms	30	ukn	ukn	ukn	
2022-06-18 01:03:26.023742	none	chill_0	svd	lms	35	ukn	ukn	ukn	
2022-06-18 01:03:26.023797	none	chill_0	svd	lms	40	ukn	ukn	ukn	
2022-06-18 01:03:26.023851	none	chill_0	svd	lms	45	ukn	ukn	ukn	
2022-06-18 01:03:26.023906	none	chill_0	svd	lms	50	ukn	ukn	ukn	
